sku;_store;_attribute_set;_type;_category;_root_category;_product_websites;capacidade;color;cost;country_of_manufacture;created_at;custom_design;custom_design_from;custom_design_to;custom_layout_update;descricaogoogleshopping;description;em_deal;em_featured;em_hot;export_pluggto;faixa_etaria;fit_size;gallery;genero;gift_message_available;googleshopping_category;googleshopping_condition;googleshopping_exclude;has_options;hover;image;image_label;manufacturer;marca;material;media_gallery;meta_description;meta_keyword;meta_title;minimal_price;msrp;msrp_display_actual_price_type;msrp_enabled;name;ncm;news_from_date;news_to_date;options_container;page_layout;posting_days;postmethods;price;required_options;seller_id;short_description;small_image;small_image_label;special_from_date;special_price;special_to_date;status;tamanho;tax_class_id;thumbnail;thumbnail_label;updated_at;url_key;url_path;visibility;volume_altura;volume_comprimento;volume_largura;weight;qty;min_qty;use_config_min_qty;is_qty_decimal;backorders;use_config_backorders;min_sale_qty;use_config_min_sale_qty;max_sale_qty;use_config_max_sale_qty;is_in_stock;notify_stock_qty;use_config_notify_stock_qty;manage_stock;use_config_manage_stock;stock_status_changed_auto;use_config_qty_increments;qty_increments;use_config_enable_qty_inc;enable_qty_increments;is_decimal_divided;_links_related_sku;_links_related_position;_links_crosssell_sku;_links_crosssell_position;_links_upsell_sku;_links_upsell_position;_associated_sku;_associated_default_qty;_associated_position;_tier_price_website;_tier_price_customer_group;_tier_price_qty;_tier_price_price;_group_price_website;_group_price_customer_group;_group_price_price;_media_attribute_id;_media_image;_media_lable;_media_position;_media_is_disabled;_super_products_sku;_super_attribute_code;_super_attribute_option;_super_attribute_price_corr
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6854;0;;;;;;;;;;;;;;;;;;;;;;;
6854;;Default;simple;Alimentação;Todas as categorias;base;;Estampado;;;2018-11-06 18:17:04;;;;;O porta lanche infantil veio para proporcionar maior praticidade e para garantir transportes mais seguros durante a rotina diária de seu pequeno. Possui travas laterais que evitam vazamento.;"<p><span>O porta lanche infantil veio para proporcionar maior praticidade e para garantir transportes mais seguros durante a rotina di&aacute;ria de seu pequeno. Possui travas laterais que evitam vazamento.</span></p>";0;0;0;Sim;6+ meses;;;Menina;;;;Não;0;;/p/o/porta-lanche-unicornio-star.jpg;;;BUBA;polipropileno ;;Compre agora o seu Porta Lanche Infantil Unicórnio Star na Colorear Infantil com as melhores condições de pagamento. Parcelas de até 3x sem juros nos cartões.;;Porta Lanche Infantil Unicórnio Star – BUBA – Colorear Infantil;;;Utilizar configuração;Utilizar configuração;Porta Lanche Infantil Unicórnio Star - BUBA 6854;7899525668542;;;Info Coluna de Produto;;;;24.9000;0;;"<p><span>Livre de BPA, ftalatos e &eacute; 100% at&oacute;xico.</span></p>";/p/o/porta-lanche-unicornio-star-embalagem.jpg;;;;;1;Único;0;/p/o/porta-lanche-unicornio-star.jpg;;2019-12-10 12:25:18;porta-infantil-lanche-unicornio-star-buba-6854;porta-infantil-lanche-unicornio-star-buba-6854;4;6;12;16;0.2000;8.0000;0.0000;1;0;0;1;1.0000;1;0.0000;1;1;;1;0;1;0;1;0.0000;1;0;0;7533;0;7533;0;;;;;;;;;;;;;88;/p/o/porta-lanche-unicornio-star.jpg;;2;0;;;;
;;;;Alimentação/Pratos, Potinhos e Recipientes;Todas as categorias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7535;0;6857;0;;;;;;;;;;;;;88;/p/o/porta-lanche-unicornio-star-embalagem.jpg;;1;0;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7536;0;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6857;0;;;;;;;;;;;;;;;;;;;;;;;
6853;;Default;simple;Alimentação;Todas as categorias;base;;Estampado;;;2018-11-06 18:23:49;;;;;O porta lanche infantil veio para proporcionar maior praticidade e para garantir transportes mais seguros durante a rotina diária de seu pequeno. Possui travas laterais que evitam vazamento.;"<p><span>O porta lanche infantil veio para proporcionar maior praticidade e para garantir transportes mais seguros durante a rotina di&aacute;ria de seu pequeno. Possui travas laterais que evitam vazamento.</span></p>";0;0;0;Sim;6+ meses;;;Unissex;;;;Não;0;;/p/o/porta-lanche-monster-party.jpg;;;BUBA;polipropileno ;;Compre agora o seu Porta Lanche Infantil Monster Party na Colorear Infantil com as melhores condições de pagamento. Parcelas de até 3x sem juros nos cartões.;;Porta Lanche Infantil Monster Party – BUBA – Colorear Infantil;;;Utilizar configuração;Utilizar configuração;Porta Lanche Infantil Monster Party - BUBA 6853;7899525668535;;;Info Coluna de Produto;;;;24.9000;0;;"<p>Livre de BPA, ftalatos e &eacute; 100% at&oacute;xico.</p>";/p/o/porta-lanche-monster-party-embalagem.jpg;;;;;1;Único;0;/p/o/porta-lanche-monster-party.jpg;;2019-12-10 12:25:01;porta-infantil-lanche-monster-party-buba-6853;porta-infantil-lanche-monster-party-buba-6853;4;6;12;16;0.2000;8.0000;0.0000;1;0;0;1;1.0000;1;0.0000;1;1;;1;0;1;0;1;0.0000;1;0;0;7532;0;6858;0;;;;;;;;;;;;;88;/p/o/porta-lanche-monster-party.jpg;;2;0;;;;
;;;;Alimentação/Pratos, Potinhos e Recipientes;Todas as categorias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7534;0;;;;;;;;;;;;;;;88;/p/o/porta-lanche-monster-party-embalagem.jpg;;1;0;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6858;0;;;;;;;;;;;;;;;;;;;;;;;
BB219;;Default;simple;Alimentação;Todas as categorias;base;;Rosa;;;2018-11-07 16:33:30;;;;;O Babador Bandana da Multikids Baby é confeccionado em 100% algodão tornando super absorvente mantendo o bebê seco e limpinho por mais tempo.;"<p><span>O Babador Bandana da Multikids Baby &eacute; confeccionado em 100% algod&atilde;o tornando super absorvente mantendo o beb&ecirc; seco e limpinho por mais tempo.</span></p>";0;0;0;Sim;3+ meses;;;Unissex;;;;Não;0;;/b/a/babador-bandana-etnico-menina.jpg;;;MULTIKIDS;Algodão;;Compre agora o seu Babador Bandana Étnico Menina na Colorear Infantil com as melhores condições de pagamento. Parcelas de até 3x sem juros nos cartões.;;Babador Bandana Étnico Menina – MULTIKIDS – Colorear Infantil;;;Utilizar configuração;Utilizar configuração;Babador Bandana Étnico Menina - MULTIKIDS;7899838806365;;;Info Coluna de Produto;;;;13.9000;0;;"<p>100% Algod&atilde;o.</p>";/b/a/babador-bandana-etnico-menina.jpg;;2019-04-25 00:00:00;;;1;Único;0;/b/a/babador-bandana-etnico-menina.jpg;;2019-08-30 14:13:14;babador-bandana-etnico-menina-multikids;babador-bandana-etnico-menina-multikids;4;1;13;24;0.3600;4.0000;0.0000;1;0;0;1;1.0000;1;0.0000;1;1;;1;0;1;0;1;0.0000;1;0;0;6765;0;SCF620/17;0;;;;;;;;;;;;;88;/b/a/babador-bandana-etnico-menina.jpg;;1;0;;;;
;;;;Alimentação/Babadores;Todas as categorias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7272;0;;;;;;;;;;;;;;;88;/b/a/babador-bandana-etnico.jpg;;2;0;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SCF620/17;0;;;;;;;;;;;;;;;;;;;;;;;
BB216;;Default;simple;Alimentação;Todas as categorias;base;;Vinho;;;2018-11-07 16:46:43;;;;;O Babador Bandana da Multikids Baby é confeccionado em 100% algodão tornando super absorvente mantendo o bebê seco e limpinho por mais tempo.;"<p>O Babador Bandana da Multikids Baby &eacute; confeccionado em 100% algod&atilde;o tornando super absorvente mantendo o beb&ecirc; seco e limpinho por mais tempo.</p>";0;0;0;Sim;3+ meses;;;Unissex;;;;Não;0;;/b/a/babador-bandana-listrado.jpg;;;MULTIKIDS;Algodão;;Compre agora o seu Babador Bandana Listrado na Colorear Infantil com as melhores condições de pagamento. Parcelas de até 3x sem juros nos cartões.;;Babador Bandana Listrado – MULTIKIDS – Colorear Infantil;;;Utilizar configuração;Utilizar configuração;Babador Bandana Listrado - MULTIKIDS;7899838801223;;;Info Coluna de Produto;;;;13.9000;0;;"<p>100% Algod&atilde;o.</p>";/b/a/babador-bandana-listrado.jpg;;2019-04-25 00:00:00;;;1;Único;0;/b/a/babador-bandana-listrado.jpg;;2019-08-30 14:12:18;babador-bandana-listrado-multikids;babador-bandana-listrado-multikids;4;1;13;24;0.3600;5.0000;0.0000;1;0;0;1;1.0000;1;0.0000;1;1;;1;0;1;0;1;0.0000;1;0;0;;;;;;;;;;;;;;;;;88;/b/a/babador-bandana-listrado.jpg;;1;0;;;;
;;;;Alimentação/Babadores;Todas as categorias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;88;/b/a/babador-bandana-listrado_1.jpg;;2;0;;;;
BB226;;Default;simple;Alimentação;Todas as categorias;base;;Azul Marinho;;;2018-11-07 17:11:14;;;;;O Babador Bandana da Multikids Baby é confeccionado em 100% algodão tornando super absorvente mantendo o bebê seco e limpinho por mais tempo.;"<p>O Babador Bandana da Multikids Baby &eacute; confeccionado em 100% algod&atilde;o tornando super absorvente mantendo o beb&ecirc; seco e limpinho por mais tempo.</p>";0;0;0;Sim;Sem Faixa Etária;;;Unissex;;;;Não;0;;/b/a/babador-bandana-marinho.jpg;;;MULTIKIDS;Algodão;;Compre agora o seu Babador Bandana Marinho na Colorear Infantil com as melhores condições de pagamento. Parcelas de até 3x sem juros nos cartões.;;Babador Bandana Marinho – MULTIKIDS – Colorear Infantil;;;Utilizar configuração;Utilizar configuração;Babador Bandana Marinho - MULTIKIDS;7899838806440;;;Info Coluna de Produto;;;;13.9000;0;;"<p>100% Algod&atilde;o.</p>";/b/a/babador-bandana-marinho.jpg;;2019-04-25 00:00:00;;;1;Único;0;/b/a/babador-bandana-marinho.jpg;;2019-08-30 14:11:57;babador-bandana-marinho-multikids;babador-bandana-marinho-multikids;4;1;13;24;0.3600;5.0000;0.0000;1;0;0;1;1.0000;1;0.0000;1;1;;1;0;1;0;1;0.0000;1;0;0;7478;0;;;;;;;;;;;;;;;88;/b/a/babador-bandana-marinho.jpg;;1;0;;;;
;;;;Alimentação/Babadores;Todas as categorias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;88;/b/a/babador-bandana-listrado-marinho.jpg;;2;0;;;;
BB227;;Default;simple;Alimentação;Todas as categorias;base;;Estampado;;;2018-11-07 17:20:13;;;;;O Babador Bandana da Multikids Baby é confeccionado em 100% algodão tornando super absorvente mantendo o bebê seco e limpinho por mais tempo.;"<p>O Babador Bandana da Multikids Baby &eacute; confeccionado em 100% algod&atilde;o tornando super absorvente mantendo o beb&ecirc; seco e limpinho por mais tempo.</p>";0;0;0;Sim;3+ meses;;;Unissex;;;;Não;0;;/b/a/babador-bandana-monstros.jpg;;;MULTIKIDS;Algodão;;Compre agora o seu Babador Bandana Monstrinhos na Colorear Infantil com as melhores condições de pagamento. Parcelas de até 3x sem juros nos cartões.;;Babador Bandana Monstrinhos – MULTIKIDS – Colorear Infantil;;;Utilizar configuração;Utilizar configuração;Babador Bandana Monstrinhos - MULTIKIDS;7899838806433;;;Info Coluna de Produto;;;;13.9000;0;;"<p>100% Algod&atilde;o.</p>";/b/a/babador-bandana-monstros.jpg;;2019-04-25 00:00:00;;;1;Único;0;/b/a/babador-bandana-monstros.jpg;;2019-08-30 14:11:39;babador-bandana-monstrinhos-multikids;babador-bandana-monstrinhos-multikids;4;1;13;24;0.3600;5.0000;0.0000;1;0;0;1;1.0000;1;0.0000;1;1;;1;0;1;0;1;0.0000;1;0;0;;;;;;;;;;;;;;;;;88;/b/a/babador-bandana-monstros.jpg;;2;0;;;;
;;;;Alimentação/Babadores;Todas as categorias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;88;/b/a/babador-bandana-monstros-crianca_1.jpg;;3;0;;;;
PA70275059-UB;;Default;simple;Alimentação;Todas as categorias;base;;Vermelho;;;2018-11-07 19:50:54;;;;;O copo Antivazamento Active Cup 300 ml possui um formato leve e ergonômico, adequado para as mãos das crianças. Ideal para uso durante o passeio e viagens, vem com clip prático para fixar na roupa ou cinto. Gargalo extra largo fácil de desmontar e limpar. Possui um bebedor de silicone antivazamento com sistema de saída de ar que abre e fecha instantaneamente a cada sucção.;"<p><span>O copo Antivazamento Active Cup 300 ml possui um formato leve e ergon&ocirc;mico, adequado para as m&atilde;os das crian&ccedil;as. Ideal para uso durante o passeio e viagens, vem com clip pr&aacute;tico para fixar na roupa ou cinto. Gargalo extra largo f&aacute;cil de desmontar e limpar. Possui um bebedor de silicone antivazamento com sistema de sa&iacute;da de ar que abre e fecha instantaneamente a cada suc&ccedil;&atilde;o.&nbsp;</span></p>";0;0;0;Sim;6+ meses;;;Unissex;;;;Não;0;;/c/o/copo-active-cup-disney.jpg;;;NUK;polipropileno ;;Compre agora o seu Copo Antivazamento Active Cup Disney na Colorear Infantil com as melhores condições de pagamento. Parcelas de até 3x sem juros nos cartões.;;Copo Antivazamento Active Cup Disney – NUK – Colorear Infantil;;;Utilizar configuração;Utilizar configuração;Copo Antivazamento Active Cup Disney - NUK;47896098809325;;;Info Coluna de Produto;;;;45.9000;0;;"<p><span>Reduz a ingest&atilde;o de ar, evita a forma&ccedil;&atilde;o de bolhas e promove uma alimenta&ccedil;&atilde;o cont&iacute;nua: proporcionando maior conforto para a crian&ccedil;a.</span></p>";/c/o/copo-active-cup-disney.jpg;;;;;1;Único;0;/c/o/copo-active-cup-disney.jpg;;2019-05-27 18:25:20;copo-antivazamento-active-cup-disney-nuk;copo-antivazamento-active-cup-disney-nuk;4;19;19;23;0.2500;0.0000;0.0000;1;0;0;1;1.0000;1;0.0000;1;0;;1;0;1;1;1;0.0000;1;0;0;;;;;;;;;;;;;;;;;88;/c/o/copo-active-cup-disney.jpg;;1;0;;;;
;;;;Alimentação/Copos, Canecas e Garrafas;Todas as categorias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7279;;Default;simple;Saúde/Bem Estar/Segurança;Todas as categorias;base;;Azul Marinho;;;2018-11-08 22:24:31;;;;;"É uma pulseira guia para crianças, pensada em resolver todos esses possíveis problemas e, tornar a sua caminha com seu filho muito mais tranquila, em todas as avenidas movimentas da sua região, shopping, até mesmo aquele passeio no parque ou na praia.

 ";"<p><span>&Eacute; uma pulseira guia para crian&ccedil;as, pensada em resolver todos esses poss&iacute;veis problemas e, tornar a sua caminha com seu filho muito mais tranquila, em todas as avenidas movimentas da sua regi&atilde;o, shopping, at&eacute; mesmo aquele passeio no parque ou na praia.</span></p>
<p><span style=""color: #232323; font-family: 'Open Sans', arial, sans-serif;"">&nbsp;</span></p>";0;0;0;Sim;1 Ano;;;Unissex;;;;Não;0;;/c/o/cordao-de-seguranca.jpg;;;BUBA;Nylon e Plástico;;Compre agora o seu Cordão de Segurança para Pulso na Colorear Infantil com as melhores condições de pagamento. Parcelas de até 3x sem juros nos cartões.;;Cordão de Segurança para Pulso – BUBA – Colorear Infantil;;;Utilizar configuração;Utilizar configuração;Cordão de Segurança para Pulso - Buba;7899525672792;;;Info Coluna de Produto;;;;41.9000;0;;"<div class=""grid-container-spaced"">
<div id=""tabs-produto"">Todo cuidado e aten&ccedil;&atilde;o com a crian&ccedil;a &eacute; fundamental, principalmente em lugares que o fluxo de pessoas &eacute; constante. Foi pensando nessa seguran&ccedil;a que o cord&atilde;o pode ser um acess&oacute;rio super &uacute;til para os pais sairem mais tranquilos com os pequenos.</div>
</div>";/c/o/cordao-de-seguranca.jpg;;;;;1;Único;0;/c/o/cordao-de-seguranca.jpg;;2019-06-03 19:19:03;cord-o-de-seguranca-para-pulso-buba;cord-o-de-seguranca-para-pulso-buba;4;2;18;15;0.1500;0.0000;0.0000;1;0;0;1;1.0000;1;0.0000;1;0;;1;0;1;1;1;0.0000;1;0;0;BB180;0;6715;0;;;;;;;;;;;;;88;/c/o/cordao-de-seguranca.jpg;;1;0;;;;
;;;;Brinquedos/Lazer;Todas as categorias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BB014;0;;;;;;;;;;;;;;;;;;;;;;;
;;;;Brinquedos/Lazer/Acessórios para Passeio;Todas as categorias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BB075;0;;;;;;;;;;;;;;;;;;;;;;;
;;;;Brinquedos/Lazer/Acessórios para Segurança;Todas as categorias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6715;0;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BB273;0;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BB272;0;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BB271;0;;;;;;;;;;;;;;;;;;;;;;;
9995;;Default;simple;Eletrônicos;Todas as categorias;base;;Branco;;;2018-11-08 22:30:56;;;;;É ideal para as mamães que realizam multitarefas em casa e não podem tirar o olho do seu bebê. A babá eletrônica tem um alcance de 300 metros em espaço aberto, transmissão via rádio de VHF à 462 mhz. Possui dois canais seletores com operação cristalina clara. Cada transmissor ou receptor pode operar com 3 pilhas AAA alcalinas (não inclusas) ou adaptador 5.5 d.c (inclusas).;"<p><span>&Eacute; ideal para as mam&atilde;es que realizam multitarefas em casa e n&atilde;o podem tirar o olho do seu beb&ecirc;. A bab&aacute; eletr&ocirc;nica tem um alcance de 300 metros em espa&ccedil;o aberto, transmiss&atilde;o via r&aacute;dio de VHF &agrave; 462 mhz. Possui dois canais seletores com opera&ccedil;&atilde;o cristalina clara. Cada transmissor ou receptor pode operar com 3 pilhas AAA alcalinas (n&atilde;o inclusas) ou adaptador 5.5 d.c (inclusas).</span></p>";0;0;0;Sim;Sem Faixa Etária;;;Unissex;;;;Não;0;;/9/9/9995_baba_eletronica_branco.jpg;;;BUBA;Plástico/Bateria;;;;;;;Utilizar configuração;Utilizar configuração;Babá Eletrônica de Aúdio - Buba;7898513499953;;;Info Coluna de Produto;;;;99.9000;0;;"<p><span>A bab&aacute; eletr&ocirc;nica &eacute; certificada pela ANATEL e possui qualidade e praticidade para as mam&atilde;es.</span></p>";/9/9/9995_baba_eletronica_branco.jpg;;;;;1;Único;0;/9/9/9995_baba_eletronica_branco_embalagem.jpg;;2019-01-25 18:57:40;baba-eletronica-buba;baba-eletronica-buba;4;6;23;20;0.0475;0.0000;0.0000;1;0;0;1;1.0000;1;0.0000;1;0;;1;0;1;1;1;0.0000;1;0;0;;;;;;;;;;;;;;;;;88;/9/9/9995_baba_eletronica_branco.jpg;;1;0;;;;
;;;;Eletrônicos/Babás Eletrônicas;Todas as categorias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;88;/9/9/9995_baba_eletronica_branco_embalagem.jpg;;2;0;;;;
BB273;;Default;simple;Bolsas;Todas as categorias;base;;Marrom;;;2018-11-08 23:50:10;;;;;A hora do lanche pode ser ainda mais feliz e saudável na companhia das lindas lancheiras térmicas da Multikids. Além de ser super divertidas, elas mantém o alimento do seu filho fresquinho e organizado até a hora do recreio!;"<p><span>&Agrave; hora do lanche pode ser ainda mais feliz e saud&aacute;vel na companhia das lindas lancheiras t&eacute;rmicas da Multikids. Al&eacute;m de ser super divertidas, elas mant&eacute;m o alimento do seu filho fresquinho e organizado at&eacute; a hora do recreio!</span></p>";0;0;0;Sim;6+ meses;;;Unissex;;;;Não;0;;/m/o/mochila-termica-macaco.jpg;;;MULTIKIDS;Poliéster e PEVA;;Compre agora a sua Mochila Térmica Macaco na Colorear Infantil com as melhores condições de pagamento. Parcelas de até 3x sem juros nos cartões.;;Mochila Térmica Macaco – MULTIKIDS – Colorear Infantil;;;Utilizar configuração;Utilizar configuração;Mochila Térmica Macaco - MULTIKIDS;7899838830704;;;Info Coluna de Produto;;1;;109.9000;0;;"<p><span>Composi&ccedil;&atilde;o: Poli&eacute;ster, PEVA; Livre de Bisfenol A (BPA FREE).</span></p>
<p><span>&bull; Al&ccedil;as regul&aacute;veis &bull; Forro Interno T&eacute;rmico Imperme&aacute;vel &bull; Al&ccedil;a de m&atilde;o.&nbsp;</span></p>";/m/o/mochila-termica-macaco.jpg;;2019-03-08 00:00:00;79.9000;;1;Único;0;/m/o/mochila-termica-macaco.jpg;;2019-11-13 20:13:20;mochila-termica-macaco-multikids;mochila-termica-macaco-multikids;4;25;9;19;0.2000;0.0000;0.0000;1;0;0;1;1.0000;1;0.0000;1;0;;1;0;1;1;1;0.0000;1;0;0;BB272;0;BB234;0;;;;;;;;;;;;;88;/m/o/mochila-termica-macaco.jpg;;1;0;;;;
;;;;Bolsas/Mochilas;Todas as categorias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BB271;0;B-16-019;0;;;;;;;;;;;;;88;/m/o/mochila-termica_gatinha-aberta_1_1.jpg;;2;0;;;;
;;;;Promoções;Todas as categorias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BB270;0;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BB228;0;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;B-16-013;0;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;B-16-019;0;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;B-16-022;0;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;B-16-024;0;;;;;;;;;;;;;;;;;;;;;;;
BB272;;Default;simple;Bolsas;Todas as categorias;base;;Amarelo;;;2018-11-08 23:54:44;;;;;A hora do lanche pode ser ainda mais feliz e saudável na companhia das lindas lancheiras térmicas da Multikids. Além de ser super divertidas, elas mantém o alimento do seu filho fresquinho e organizado até a hora do recreio!;"<p><span>&Agrave; hora do lanche pode ser ainda mais feliz e saud&aacute;vel na companhia das lindas lancheiras t&eacute;rmicas da Multikids. Al&eacute;m de ser super divertidas, elas mant&eacute;m o alimento do seu filho fresquinho e organizado at&eacute; a hora do recreio!</span></p>";0;0;0;Sim;6+ meses;;;Unissex;;;;Não;0;;/m/o/mochila-termica_girafa.jpg;;;MULTIKIDS;Poliéster e PEVA;;Compre agora a sua Mochila Térmica Girafa na Colorear Infantil com as melhores condições de pagamento. Parcelas de até 3x sem juros nos cartões.;;Mochila Térmica Girafa – MULTIKIDS – Colorear Infantil;;;Utilizar configuração;Utilizar configuração;Mochila Térmica Girafa - MULTIKIDS;7899838830704;;;Info Coluna de Produto;;1;;109.9000;0;;"<p>Composi&ccedil;&atilde;o: Poli&eacute;ster, PEVA; Livre de Bisfenol A (BPA FREE).</p>
<p>&bull; Al&ccedil;as regul&aacute;veis &bull; Forro Interno T&eacute;rmico Imperme&aacute;vel &bull; Al&ccedil;a de m&atilde;o.&nbsp;</p>";/m/o/mochila-termica_girafa.jpg;;2019-12-10 00:00:00;79.9000;;1;Único;0;/m/o/mochila-termica_girafa.jpg;;2019-12-10 12:52:13;mochila-termica-girafa-multikids;mochila-termica-girafa-multikids;4;25;9;19;0.2000;1.0000;0.0000;1;0;0;1;1.0000;1;0.0000;1;1;;1;0;1;0;1;0.0000;1;0;0;BB270;0;BB235;0;;;;;;;;;;;;;88;/m/o/mochila-termica_girafa.jpg;;1;0;;;;
;;;;Bolsas/Mochilas;Todas as categorias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BB229;0;B-17-029;0;;;;;;;;;;;;;88;/m/o/mochila-termica_gatinha-aberta_2.jpg;;2;0;;;;
;;;;Promoção;Todas as categorias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BB228;0;;;;;;;;;;;;;;;;;;;;;;;
;;;;Black Friday;Todas as categorias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;B-16-013;0;;;;;;;;;;;;;;;;;;;;;;;
